id,order_id,product_id,created_date,modified_date,unit_price,unit_price_discount,quantity
1430,44064,749,2019-10-16,2019-10-16,3578.27,0.0,9
1431,44065,749,2019-10-16,2019-10-20,3578.27,0.0,5
1432,44066,771,2019-10-16,2019-10-18,3399.99,0.0,5
1433,44067,749,2019-10-17,2019-10-18,3578.27,0.0,4
1434,44068,752,2019-10-17,2019-10-19,3578.27,0.0,2
1435,44069,776,2019-10-21,2019-10-24,3374.99,0.0,1
1436,44070,776,2019-10-22,2019-10-27,3374.99,0.0,6
1437,44071,752,2019-10-21,2019-10-22,3578.27,0.0,1
1438,44072,750,2019-10-20,2019-10-25,3578.27,0.0,5
1439,44073,778,2019-10-20,2019-10-25,3374.99,0.0,7
1440,44074,762,2019-10-22,2019-10-25,419.4589,0.0,9
1441,44074,712,2019-10-19,2019-10-21,5.1865,0.0,6
1442,44074,770,2019-10-18,2019-10-18,419.4589,0.0,5
1443,44075,773,2019-10-19,2019-10-21,2039.994,0.0,4
1444,44075,771,2019-10-18,2019-10-23,2039.994,0.0,7
1445,44075,777,2019-10-22,2019-10-24,2024.994,0.0,5
1446,44075,778,2019-10-21,2019-10-21,2024.994,0.0,4
1447,44075,709,2019-10-23,2019-10-25,5.7,0.0,5
1448,44075,710,2019-10-21,2019-10-25,5.7,0.0,8
1449,44075,775,2019-10-20,2019-10-24,2024.994,0.0,6
1450,44075,772,2019-10-21,2019-10-21,2039.994,0.0,3
1451,44075,776,2019-10-23,2019-10-23,2024.994,0.0,7
1452,44076,771,2019-10-23,2019-10-27,2039.994,0.0,2
1453,44076,772,2019-10-21,2019-10-24,2039.994,0.0,2
1454,44077,758,2019-10-22,2019-10-24,874.794,0.0,7
1455,44077,770,2019-10-21,2019-10-25,419.4589,0.0,7
1456,44077,715,2019-10-20,2019-10-20,28.8404,0.0,6
1457,44077,708,2019-10-20,2019-10-20,20.1865,0.0,8
1458,44077,760,2019-10-23,2019-10-27,419.4589,0.0,2
1459,44077,754,2019-10-18,2019-10-22,874.794,0.0,7
1460,44077,762,2019-10-21,2019-10-26,419.4589,0.0,6
1461,44077,707,2019-10-20,2019-10-24,20.1865,0.0,3
1462,44078,742,2019-10-19,2019-10-21,722.5949,0.0,3
1463,44078,743,2019-10-18,2019-10-22,714.7043,0.0,6
1464,44078,747,2019-10-18,2019-10-21,714.7043,0.0,8
1465,44078,777,2019-10-18,2019-10-21,2024.994,0.0,4
1466,44078,772,2019-10-19,2019-10-24,2039.994,0.0,1
1467,44078,778,2019-10-20,2019-10-23,2024.994,0.0,7
1468,44078,741,2019-10-22,2019-10-25,818.7,0.0,3
1469,44078,771,2019-10-19,2019-10-24,2039.994,0.0,9
1470,44079,754,2019-10-18,2019-10-19,874.794,0.0,4
1471,44079,756,2019-10-23,2019-10-24,874.794,0.0,7
1472,44079,770,2019-10-18,2019-10-21,419.4589,0.0,7
1473,44079,768,2019-10-22,2019-10-22,419.4589,0.0,2
1474,44079,707,2019-10-19,2019-10-20,20.1865,0.0,1
1475,44079,729,2019-10-18,2019-10-22,183.9382,0.0,2
1476,44079,755,2019-10-23,2019-10-23,874.794,0.0,6
1477,44079,763,2019-10-18,2019-10-23,419.4589,0.0,2
1478,44079,708,2019-10-19,2019-10-19,20.1865,0.0,8
1479,44079,761,2019-10-18,2019-10-22,419.4589,0.0,5
1480,44079,753,2019-10-23,2019-10-25,2146.962,0.0,2
1481,44079,732,2019-10-21,2019-10-21,356.898,0.0,8
1482,44079,714,2019-10-19,2019-10-24,28.8404,0.0,1
1483,44079,712,2019-10-23,2019-10-25,5.1865,0.0,8
1484,44079,725,2019-10-20,2019-10-21,183.9382,0.0,6
1485,44079,765,2019-10-19,2019-10-22,419.4589,0.0,2
1486,44079,722,2019-10-19,2019-10-19,178.5808,0.0,3
1487,44079,716,2019-10-21,2019-10-21,28.8404,0.0,5
1488,44079,738,2019-10-23,2019-10-25,178.5808,0.0,4
1489,44079,762,2019-10-18,2019-10-20,419.4589,0.0,2
1490,44079,730,2019-10-22,2019-10-24,183.9382,0.0,6
1491,44079,726,2019-10-22,2019-10-25,183.9382,0.0,3
1492,44079,711,2019-10-22,2019-10-25,20.1865,0.0,5
1493,44079,760,2019-10-22,2019-10-25,419.4589,0.0,6
1494,44079,715,2019-10-21,2019-10-22,28.8404,0.0,2
1495,44079,766,2019-10-22,2019-10-27,419.4589,0.0,5
1496,44079,764,2019-10-22,2019-10-23,419.4589,0.0,3
1497,44080,709,2019-10-22,2019-10-25,5.7,0.0,1
1498,44081,748,2019-10-22,2019-10-22,722.5949,0.0,9
1499,44081,715,2019-10-23,2019-10-23,28.8404,0.0,7
1500,44081,775,2019-10-22,2019-10-25,2024.994,0.0,9
1501,44081,708,2019-10-19,2019-10-24,20.1865,0.0,7
1502,44081,743,2019-10-20,2019-10-22,714.7043,0.0,7
1503,44081,716,2019-10-22,2019-10-25,28.8404,0.0,1
1504,44081,709,2019-10-21,2019-10-22,5.7,0.0,4
1505,44081,714,2019-10-23,2019-10-27,28.8404,0.0,3
1506,44081,741,2019-10-23,2019-10-27,818.7,0.0,4
1507,44081,772,2019-10-23,2019-10-25,2039.994,0.0,7
1508,44081,712,2019-10-21,2019-10-25,5.1865,0.0,5
1509,44081,776,2019-10-23,2019-10-23,2024.994,0.0,8
1510,44081,777,2019-10-21,2019-10-23,2024.994,0.0,7
1511,44081,774,2019-10-22,2019-10-23,2039.994,0.0,1
1512,44081,745,2019-10-19,2019-10-22,809.76,0.0,7
1513,44081,707,2019-10-22,2019-10-22,20.1865,0.0,6
1514,44082,772,2019-10-21,2019-10-25,2039.994,0.0,1
1515,44083,758,2019-10-20,2019-10-22,874.794,0.0,5
1516,44083,715,2019-10-20,2019-10-21,28.8404,0.0,4
1517,44083,712,2019-10-20,2019-10-20,5.1865,0.0,8
1518,44083,770,2019-10-23,2019-10-26,419.4589,0.0,7
1519,44084,778,2019-10-22,2019-10-25,2024.994,0.0,7
1520,44084,772,2019-10-22,2019-10-24,2039.994,0.0,5
1521,44085,762,2019-10-21,2019-10-25,419.4589,0.0,5
1522,44085,754,2019-10-22,2019-10-22,874.794,0.0,7
1523,44085,716,2019-10-20,2019-10-20,28.8404,0.0,6
1524,44085,761,2019-10-20,2019-10-23,419.4589,0.0,1
1525,44085,712,2019-10-21,2019-10-24,5.1865,0.0,5
1526,44085,725,2019-10-21,2019-10-21,183.9382,0.0,5
1527,44085,708,2019-10-18,2019-10-19,20.1865,0.0,9
1528,44085,753,2019-10-22,2019-10-24,2146.962,0.0,9
1529,44085,729,2019-10-20,2019-10-22,183.9382,0.0,2
1530,44085,763,2019-10-23,2019-10-27,419.4589,0.0,4
1531,44085,738,2019-10-22,2019-10-24,178.5808,0.0,5
1532,44085,732,2019-10-21,2019-10-22,356.898,0.0,5
1533,44085,715,2019-10-20,2019-10-21,28.8404,0.0,3
1534,44085,760,2019-10-22,2019-10-27,419.4589,0.0,2
1535,44085,766,2019-10-18,2019-10-23,419.4589,0.0,8
1536,44085,711,2019-10-19,2019-10-24,20.1865,0.0,1
1537,44085,758,2019-10-22,2019-10-23,874.794,0.0,1
1538,44085,707,2019-10-20,2019-10-23,20.1865,0.0,3
1539,44085,768,2019-10-20,2019-10-25,419.4589,0.0,9
1540,44085,770,2019-10-23,2019-10-27,419.4589,0.0,2
1541,44085,755,2019-10-18,2019-10-18,874.794,0.0,5
1542,44086,771,2019-10-20,2019-10-23,2039.994,0.0,3
1543,44086,741,2019-10-20,2019-10-25,818.7,0.0,5
1544,44086,709,2019-10-20,2019-10-20,5.7,0.0,6
1545,44086,773,2019-10-19,2019-10-24,2039.994,0.0,9
1546,44086,775,2019-10-22,2019-10-25,2024.994,0.0,7
1547,44086,776,2019-10-20,2019-10-21,2024.994,0.0,3
1548,44086,772,2019-10-18,2019-10-20,2039.994,0.0,1
1549,44086,708,2019-10-23,2019-10-24,20.1865,0.0,2
1550,44086,774,2019-10-22,2019-10-27,2039.994,0.0,8
1551,44086,714,2019-10-21,2019-10-26,28.8404,0.0,6
1552,44086,743,2019-10-21,2019-10-25,714.7043,0.0,7
1553,44086,778,2019-10-23,2019-10-27,2024.994,0.0,3
1554,44086,748,2019-10-18,2019-10-19,722.5949,0.0,9
1555,44086,715,2019-10-19,2019-10-22,28.8404,0.0,1
1556,44086,712,2019-10-18,2019-10-20,5.1865,0.0,8
1557,44086,707,2019-10-21,2019-10-22,20.1865,0.0,8
1558,44086,747,2019-10-21,2019-10-26,714.7043,0.0,9
1559,44086,711,2019-10-18,2019-10-18,20.1865,0.0,9
1560,44086,716,2019-10-18,2019-10-21,28.8404,0.0,5
1561,44086,745,2019-10-20,2019-10-25,809.76,0.0,3
1562,44086,742,2019-10-22,2019-10-26,722.5949,0.0,1
1563,44087,749,2019-10-19,2019-10-22,2146.962,0.0,3
1564,44087,733,2019-10-21,2019-10-24,356.898,0.0,2
1565,44088,764,2019-10-22,2019-10-26,419.4589,0.0,5
1566,44089,770,2019-10-19,2019-10-23,419.4589,0.0,1
1567,44089,762,2019-10-23,2019-10-28,419.4589,0.0,3
1568,44089,760,2019-10-20,2019-10-21,419.4589,0.0,1
1569,44090,761,2019-10-22,2019-10-27,419.4589,0.0,6
1570,44090,714,2019-10-18,2019-10-19,28.8404,0.0,9
1571,44090,715,2019-10-18,2019-10-22,28.8404,0.0,3
1572,44090,758,2019-10-19,2019-10-23,874.794,0.0,5
1573,44090,711,2019-10-18,2019-10-23,20.1865,0.0,8
1574,44090,708,2019-10-19,2019-10-20,20.1865,0.0,7
1575,44090,716,2019-10-21,2019-10-26,28.8404,0.0,7
1576,44090,729,2019-10-19,2019-10-19,183.9382,0.0,2
1577,44090,707,2019-10-22,2019-10-22,20.1865,0.0,7
1578,44090,725,2019-10-20,2019-10-25,183.9382,0.0,6
1579,44090,712,2019-10-23,2019-10-28,5.1865,0.0,4
1580,44090,754,2019-10-22,2019-10-26,874.794,0.0,5
1581,44090,762,2019-10-23,2019-10-23,419.4589,0.0,3
1582,44091,732,2019-10-18,2019-10-22,356.898,0.0,2
1583,44091,716,2019-10-20,2019-10-23,28.8404,0.0,1
1584,44091,711,2019-10-18,2019-10-22,20.1865,0.0,2
1585,44091,756,2019-10-23,2019-10-28,874.794,0.0,2
1586,44091,755,2019-10-18,2019-10-23,874.794,0.0,4
1587,44091,707,2019-10-22,2019-10-25,20.1865,0.0,5
1588,44091,708,2019-10-22,2019-10-24,20.1865,0.0,8
1589,44092,770,2019-10-23,2019-10-26,419.4589,0.0,6
1590,44092,765,2019-10-21,2019-10-24,419.4589,0.0,7
1591,44092,738,2019-10-22,2019-10-27,178.5808,0.0,6
1592,44092,762,2019-10-18,2019-10-18,419.4589,0.0,2
1593,44092,760,2019-10-23,2019-10-28,419.4589,0.0,6
1594,44092,725,2019-10-18,2019-10-22,183.9382,0.0,1
1595,44092,712,2019-10-21,2019-10-22,5.1865,0.0,9
1596,44092,758,2019-10-20,2019-10-22,874.794,0.0,2
1597,44093,754,2019-10-20,2019-10-22,874.794,0.0,4
1598,44093,730,2019-10-19,2019-10-24,183.9382,0.0,6
1599,44093,756,2019-10-19,2019-10-20,874.794,0.0,8
1600,44093,755,2019-10-19,2019-10-22,874.794,0.0,5
1601,44093,762,2019-10-19,2019-10-24,419.4589,0.0,7
1602,44093,763,2019-10-23,2019-10-27,419.4589,0.0,8
1603,44093,708,2019-10-19,2019-10-24,20.1865,0.0,6
1604,44093,726,2019-10-21,2019-10-23,183.9382,0.0,1
1605,44093,711,2019-10-22,2019-10-24,20.1865,0.0,3
1606,44093,768,2019-10-20,2019-10-24,419.4589,0.0,9
1607,44093,712,2019-10-23,2019-10-28,5.1865,0.0,2
1608,44093,770,2019-10-19,2019-10-22,419.4589,0.0,8
1609,44093,760,2019-10-20,2019-10-22,419.4589,0.0,2
1610,44093,715,2019-10-22,2019-10-25,28.8404,0.0,9
1611,44093,758,2019-10-21,2019-10-26,874.794,0.0,9
1612,44093,738,2019-10-20,2019-10-22,178.5808,0.0,1
1613,44093,707,2019-10-23,2019-10-24,20.1865,0.0,9
1614,44093,714,2019-10-18,2019-10-18,28.8404,0.0,8
1615,44093,716,2019-10-23,2019-10-26,28.8404,0.0,8
1616,44094,771,2019-10-19,2019-10-23,2039.994,0.0,1
1617,44095,773,2019-10-20,2019-10-23,2039.994,0.0,8
1618,44095,772,2019-10-23,2019-10-25,2039.994,0.0,3
1619,44095,774,2019-10-22,2019-10-22,2039.994,0.0,9
1620,44095,775,2019-10-22,2019-10-24,2024.994,0.0,5
1621,44095,777,2019-10-19,2019-10-21,2024.994,0.0,3
1622,44095,743,2019-10-21,2019-10-24,714.7043,0.0,6
1623,44095,741,2019-10-19,2019-10-21,818.7,0.0,9
1624,44095,748,2019-10-22,2019-10-23,722.5949,0.0,5
1625,44095,742,2019-10-19,2019-10-24,722.5949,0.0,9
1626,44096,777,2019-10-19,2019-10-21,2024.994,0.0,8
1627,44096,771,2019-10-18,2019-10-18,2039.994,0.0,4
1628,44097,754,2019-10-22,2019-10-23,874.794,0.0,6
1629,44097,760,2019-10-23,2019-10-26,419.4589,0.0,8
1630,44097,762,2019-10-21,2019-10-24,419.4589,0.0,3
1631,44097,708,2019-10-18,2019-10-18,20.1865,0.0,3
1632,44097,715,2019-10-22,2019-10-23,28.8404,0.0,8
1633,44097,711,2019-10-21,2019-10-26,20.1865,0.0,3
1634,44097,761,2019-10-19,2019-10-19,419.4589,0.0,8
1635,44097,770,2019-10-20,2019-10-22,419.4589,0.0,6
1636,44097,758,2019-10-18,2019-10-20,874.794,0.0,3
1637,44097,725,2019-10-18,2019-10-20,183.9382,0.0,1
1638,44097,707,2019-10-18,2019-10-23,20.1865,0.0,8
1639,44097,729,2019-10-18,2019-10-18,183.9382,0.0,9
1640,44098,773,2019-10-21,2019-10-25,2039.994,0.0,3
1641,44098,775,2019-10-21,2019-10-25,2024.994,0.0,5
1642,44098,772,2019-10-22,2019-10-27,2039.994,0.0,2
1643,44098,771,2019-10-23,2019-10-23,2039.994,0.0,1
1644,44098,709,2019-10-20,2019-10-23,5.225,0.05,1
1645,44098,777,2019-10-23,2019-10-28,2024.994,0.0,1
1646,44099,716,2019-10-18,2019-10-21,28.8404,0.0,1
1647,44099,755,2019-10-22,2019-10-24,874.794,0.0,8
1648,44099,756,2019-10-19,2019-10-20,874.794,0.0,9
1649,44099,765,2019-10-22,2019-10-22,419.4589,0.0,9
1650,44099,753,2019-10-20,2019-10-21,2146.962,0.0,4
1651,44099,763,2019-10-22,2019-10-23,419.4589,0.0,3
1652,44100,709,2019-10-19,2019-10-20,5.7,0.0,6
1653,44100,778,2019-10-18,2019-10-18,2024.994,0.0,6
1654,44100,748,2019-10-23,2019-10-26,722.5949,0.0,1
1655,44100,747,2019-10-22,2019-10-23,714.7043,0.0,8
1656,44100,776,2019-10-19,2019-10-22,2024.994,0.0,3
1657,44100,774,2019-10-22,2019-10-22,2039.994,0.0,7
1658,44100,743,2019-10-19,2019-10-22,714.7043,0.0,2
1659,44100,745,2019-10-20,2019-10-25,809.76,0.0,8
1660,44100,777,2019-10-18,2019-10-22,1957.4942,0.02,3
1661,44100,716,2019-10-18,2019-10-20,28.8404,0.0,4
1662,44100,773,2019-10-18,2019-10-21,2039.994,0.0,8
1663,44100,708,2019-10-19,2019-10-19,20.1865,0.0,8
1664,44100,715,2019-10-19,2019-10-22,28.8404,0.0,9
1665,44100,714,2019-10-18,2019-10-22,28.8404,0.0,1
1666,44100,771,2019-10-21,2019-10-22,2039.994,0.0,3
1667,44100,741,2019-10-19,2019-10-24,818.7,0.0,6
1668,44100,712,2019-10-22,2019-10-25,5.1865,0.0,1
1669,44100,775,2019-10-20,2019-10-21,2024.994,0.0,2
1670,44100,711,2019-10-21,2019-10-22,20.1865,0.0,9
1671,44100,772,2019-10-20,2019-10-21,2039.994,0.0,7
1672,44100,707,2019-10-20,2019-10-21,20.1865,0.0,1
1673,44101,729,2019-10-22,2019-10-22,183.9382,0.0,9
1674,44101,761,2019-10-22,2019-10-22,419.4589,0.0,3
1675,44101,749,2019-10-22,2019-10-23,2146.962,0.0,4
1676,44101,725,2019-10-18,2019-10-20,183.9382,0.0,3
1677,44102,758,2019-10-18,2019-10-22,874.794,0.0,6
1678,44102,762,2019-10-23,2019-10-27,419.4589,0.0,5
1679,44102,715,2019-10-19,2019-10-23,28.8404,0.0,1
1680,44102,770,2019-10-23,2019-10-26,419.4589,0.0,4
1681,44102,760,2019-10-21,2019-10-21,419.4589,0.0,2
1682,44103,770,2019-10-22,2019-10-24,419.4589,0.0,1
1683,44103,762,2019-10-22,2019-10-25,419.4589,0.0,9
1684,44103,760,2019-10-22,2019-10-27,419.4589,0.0,6
1685,44103,715,2019-10-23,2019-10-24,28.8404,0.0,4
1686,44103,712,2019-10-22,2019-10-27,5.1865,0.0,9
1687,44104,773,2019-10-21,2019-10-21,2039.994,0.0,6
1688,44104,772,2019-10-23,2019-10-25,2039.994,0.0,8
1689,44105,773,2019-10-21,2019-10-21,2039.994,0.0,2
1690,44105,710,2019-10-21,2019-10-21,5.7,0.0,8
1691,44105,775,2019-10-20,2019-10-25,2024.994,0.0,8
1692,44105,777,2019-10-19,2019-10-19,2024.994,0.0,9
1693,44106,763,2019-10-22,2019-10-23,419.4589,0.0,6
1694,44107,770,2019-10-18,2019-10-19,419.4589,0.0,9
1695,44107,765,2019-10-22,2019-10-25,419.4589,0.0,8
1696,44107,766,2019-10-22,2019-10-23,419.4589,0.0,8
1697,44107,763,2019-10-18,2019-10-18,419.4589,0.0,1
1698,44107,760,2019-10-22,2019-10-27,419.4589,0.0,6
1699,44107,761,2019-10-20,2019-10-24,419.4589,0.0,3
1700,44107,756,2019-10-21,2019-10-24,874.794,0.0,8
1701,44107,758,2019-10-21,2019-10-21,874.794,0.0,2
1702,44107,754,2019-10-18,2019-10-19,874.794,0.0,4
1703,44107,749,2019-10-20,2019-10-25,2146.962,0.0,7
1704,44107,722,2019-10-18,2019-10-18,178.5808,0.0,7
1705,44107,726,2019-10-20,2019-10-20,183.9382,0.0,8
1706,44107,730,2019-10-21,2019-10-23,183.9382,0.0,4
1707,44107,732,2019-10-21,2019-10-23,356.898,0.0,1
1708,44107,733,2019-10-22,2019-10-24,356.898,0.0,5
1709,44107,714,2019-10-19,2019-10-23,28.8404,0.0,2
1710,44107,715,2019-10-18,2019-10-23,28.8404,0.0,4
1711,44107,716,2019-10-19,2019-10-24,28.8404,0.0,7
1712,44107,711,2019-10-21,2019-10-26,20.1865,0.0,8
1713,44107,707,2019-10-20,2019-10-21,20.1865,0.0,5
1714,44107,708,2019-10-22,2019-10-22,20.1865,0.0,2
1715,44108,760,2019-10-20,2019-10-24,419.4589,0.0,3
1716,44108,758,2019-10-18,2019-10-19,874.794,0.0,3
1717,44109,765,2019-10-19,2019-10-19,419.4589,0.0,1
1718,44109,762,2019-10-23,2019-10-28,419.4589,0.0,2
1719,44109,761,2019-10-23,2019-10-27,419.4589,0.0,6
1720,44109,770,2019-10-21,2019-10-23,419.4589,0.0,1
1721,44109,738,2019-10-19,2019-10-20,178.5808,0.0,2
1722,44109,715,2019-10-22,2019-10-24,28.8404,0.0,8
1723,44109,707,2019-10-18,2019-10-19,20.1865,0.0,2
1724,44109,753,2019-10-18,2019-10-21,2146.962,0.0,8
1725,44109,754,2019-10-18,2019-10-22,874.794,0.0,6
1726,44109,760,2019-10-19,2019-10-24,419.4589,0.0,3
1727,44109,711,2019-10-18,2019-10-23,20.1865,0.0,3
1728,44109,758,2019-10-22,2019-10-27,874.794,0.0,2
1729,44109,712,2019-10-22,2019-10-22,5.1865,0.0,6
1730,44109,725,2019-10-20,2019-10-20,183.9382,0.0,9
1731,44109,729,2019-10-18,2019-10-22,183.9382,0.0,5
1732,44110,765,2019-10-21,2019-10-25,419.4589,0.0,7
1733,44110,729,2019-10-21,2019-10-23,183.9382,0.0,1
1734,44110,714,2019-10-22,2019-10-22,28.8404,0.0,5
1735,44110,715,2019-10-23,2019-10-26,28.8404,0.0,4
1736,44110,760,2019-10-18,2019-10-22,419.4589,0.0,7
1737,44110,770,2019-10-21,2019-10-25,419.4589,0.0,9
1738,44110,762,2019-10-21,2019-10-25,419.4589,0.0,4
1739,44110,758,2019-10-22,2019-10-25,874.794,0.0,1
1740,44110,711,2019-10-23,2019-10-27,20.1865,0.0,7
1741,44110,716,2019-10-18,2019-10-19,28.8404,0.0,2
1742,44110,708,2019-10-23,2019-10-25,20.1865,0.0,1
1743,44110,738,2019-10-20,2019-10-22,178.5808,0.0,1
1744,44110,763,2019-10-18,2019-10-23,419.4589,0.0,3
1745,44110,768,2019-10-23,2019-10-28,419.4589,0.0,9
1746,44110,756,2019-10-21,2019-10-21,874.794,0.0,8
1747,44110,754,2019-10-18,2019-10-19,874.794,0.0,6
1748,44110,766,2019-10-22,2019-10-24,419.4589,0.0,5
1749,44110,761,2019-10-19,2019-10-24,419.4589,0.0,5
1750,44110,712,2019-10-21,2019-10-25,5.1865,0.0,8
1751,44110,725,2019-10-23,2019-10-24,183.9382,0.0,9
1752,44110,732,2019-10-18,2019-10-22,356.898,0.0,6
1753,44110,764,2019-10-22,2019-10-22,419.4589,0.0,2
1754,44111,754,2019-10-21,2019-10-22,874.794,0.0,3
1755,44111,716,2019-10-20,2019-10-20,28.8404,0.0,7
1756,44111,762,2019-10-23,2019-10-25,419.4589,0.0,3
1757,44111,756,2019-10-20,2019-10-22,874.794,0.0,2
1758,44111,755,2019-10-22,2019-10-22,874.794,0.0,4
1759,44111,732,2019-10-19,2019-10-23,356.898,0.0,3
1760,44111,708,2019-10-19,2019-10-21,20.1865,0.0,9
1761,44111,765,2019-10-21,2019-10-24,419.4589,0.0,5
1762,44111,766,2019-10-22,2019-10-23,419.4589,0.0,5
1763,44111,761,2019-10-21,2019-10-26,419.4589,0.0,4
1764,44111,712,2019-10-20,2019-10-25,5.1865,0.0,2
1765,44111,738,2019-10-19,2019-10-24,178.5808,0.0,5
1766,44111,725,2019-10-19,2019-10-22,183.9382,0.0,1
1767,44111,715,2019-10-22,2019-10-25,28.8404,0.0,1
1768,44111,707,2019-10-23,2019-10-26,20.1865,0.0,1
1769,44111,764,2019-10-20,2019-10-25,419.4589,0.0,4
1770,44111,729,2019-10-19,2019-10-19,183.9382,0.0,9
1771,44111,758,2019-10-20,2019-10-25,874.794,0.0,4
1772,44111,714,2019-10-21,2019-10-24,28.8404,0.0,6
1773,44112,771,2019-10-20,2019-10-23,2039.994,0.0,5
1774,44112,774,2019-10-19,2019-10-21,2039.994,0.0,6
1775,44112,775,2019-10-23,2019-10-28,2024.994,0.0,8
1776,44112,776,2019-10-19,2019-10-24,2024.994,0.0,8
1777,44112,772,2019-10-19,2019-10-24,2039.994,0.0,1
1778,44113,775,2019-10-21,2019-10-25,2024.994,0.0,2
1779,44113,709,2019-10-22,2019-10-23,5.7,0.0,6
1780,44113,707,2019-10-22,2019-10-24,20.1865,0.0,7
1781,44113,774,2019-10-21,2019-10-21,2039.994,0.0,1
1782,44113,712,2019-10-23,2019-10-24,5.1865,0.0,9
1783,44113,777,2019-10-18,2019-10-23,2024.994,0.0,8
1784,44113,771,2019-10-21,2019-10-21,2039.994,0.0,5
1785,44113,711,2019-10-23,2019-10-25,20.1865,0.0,1
1786,44113,747,2019-10-18,2019-10-20,714.7043,0.0,2
1787,44113,715,2019-10-23,2019-10-24,28.8404,0.0,9
1788,44113,743,2019-10-23,2019-10-26,714.7043,0.0,4
1789,44113,716,2019-10-23,2019-10-24,28.8404,0.0,6
1790,44113,748,2019-10-22,2019-10-25,722.5949,0.0,2
1791,44113,778,2019-10-18,2019-10-20,2024.994,0.0,9
1792,44113,742,2019-10-19,2019-10-19,722.5949,0.0,1
1793,44114,733,2019-10-19,2019-10-23,356.898,0.0,2
1794,44114,760,2019-10-23,2019-10-27,419.4589,0.0,5
1795,44114,725,2019-10-21,2019-10-22,183.9382,0.0,8
1796,44114,732,2019-10-20,2019-10-24,356.898,0.0,9
1797,44114,762,2019-10-21,2019-10-24,419.4589,0.0,4
1798,44114,756,2019-10-20,2019-10-25,874.794,0.0,1
1799,44114,738,2019-10-19,2019-10-21,178.5808,0.0,8
1800,44114,770,2019-10-23,2019-10-23,419.4589,0.0,7
1801,44114,755,2019-10-19,2019-10-19,874.794,0.0,1
1802,44114,729,2019-10-23,2019-10-24,183.9382,0.0,7
1803,44114,764,2019-10-18,2019-10-22,419.4589,0.0,9
1804,44114,712,2019-10-21,2019-10-26,5.1865,0.0,8
1805,44114,763,2019-10-20,2019-10-22,419.4589,0.0,9
1806,44114,768,2019-10-18,2019-10-20,419.4589,0.0,9
1807,44114,753,2019-10-20,2019-10-21,2146.962,0.0,9
1808,44114,730,2019-10-19,2019-10-19,183.9382,0.0,1
1809,44114,765,2019-10-20,2019-10-25,419.4589,0.0,6
1810,44114,766,2019-10-21,2019-10-24,419.4589,0.0,4
1811,44114,761,2019-10-23,2019-10-28,419.4589,0.0,4
1812,44114,758,2019-10-19,2019-10-21,874.794,0.0,2
1813,44114,754,2019-10-19,2019-10-20,874.794,0.0,2
1814,44114,749,2019-10-20,2019-10-25,2146.962,0.0,9
1815,44115,777,2019-10-21,2019-10-25,2024.994,0.0,8
1816,44115,747,2019-10-20,2019-10-22,714.7043,0.0,7
1817,44115,743,2019-10-23,2019-10-27,714.7043,0.0,3
1818,44115,707,2019-10-23,2019-10-28,20.1865,0.0,8
1819,44115,708,2019-10-20,2019-10-23,20.1865,0.0,8
1820,44115,775,2019-10-22,2019-10-26,2024.994,0.0,5
1821,44115,771,2019-10-18,2019-10-20,2039.994,0.0,1
1822,44115,716,2019-10-20,2019-10-25,28.8404,0.0,9
1823,44115,774,2019-10-21,2019-10-24,2039.994,0.0,7
1824,44115,748,2019-10-18,2019-10-22,722.5949,0.0,3
1825,44115,778,2019-10-22,2019-10-27,2024.994,0.0,3
1826,44115,742,2019-10-19,2019-10-19,722.5949,0.0,9
1827,44115,712,2019-10-20,2019-10-20,5.1865,0.0,9
1828,44115,773,2019-10-23,2019-10-28,2039.994,0.0,5
1829,44115,741,2019-10-22,2019-10-27,818.7,0.0,4
1830,44115,711,2019-10-23,2019-10-26,20.1865,0.0,7
1831,44115,772,2019-10-18,2019-10-23,2039.994,0.0,7
1832,44115,745,2019-10-23,2019-10-28,809.76,0.0,6
1833,44115,714,2019-10-19,2019-10-20,28.8404,0.0,9
1834,44116,709,2019-10-20,2019-10-22,5.7,0.0,7
1835,44116,772,2019-10-21,2019-10-25,2039.994,0.0,3
1836,44116,771,2019-10-18,2019-10-19,2039.994,0.0,4
1837,44116,777,2019-10-19,2019-10-23,2024.994,0.0,1
1838,44116,778,2019-10-21,2019-10-24,2024.994,0.0,2
1839,44116,773,2019-10-19,2019-10-21,2039.994,0.0,2
1840,44117,770,2019-10-20,2019-10-22,419.4589,0.0,8
1841,44117,754,2019-10-21,2019-10-25,874.794,0.0,2
1842,44117,768,2019-10-18,2019-10-23,419.4589,0.0,3
1843,44117,756,2019-10-23,2019-10-27,874.794,0.0,2
1844,44117,753,2019-10-20,2019-10-20,2146.962,0.0,7
1845,44117,755,2019-10-21,2019-10-22,874.794,0.0,7
1846,44117,764,2019-10-22,2019-10-23,419.4589,0.0,8
1847,44117,760,2019-10-23,2019-10-26,419.4589,0.0,1
1848,44117,738,2019-10-18,2019-10-21,178.5808,0.0,5
1849,44117,761,2019-10-23,2019-10-27,419.4589,0.0,5
1850,44117,732,2019-10-23,2019-10-23,356.898,0.0,3
1851,44117,762,2019-10-20,2019-10-21,419.4589,0.0,1
1852,44117,765,2019-10-19,2019-10-23,419.4589,0.0,3
1853,44117,766,2019-10-19,2019-10-20,419.4589,0.0,5
1854,44117,725,2019-10-23,2019-10-26,183.9382,0.0,7
