id,customer_id,order_date,modified_date,ship_date,due_date,billing_address_id,shipping_address_id,credit_card_id,order_total,shipping_cost,tax_due,total_due,order_status
44052,16637,2019-10-18,2019-10-20,2019-10-22,2019-10-22,26101,26101,16022.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44053,19329,2019-10-18,2019-10-23,2019-10-23,2019-10-23,24536,24536,17376.0,2097.2946,17.4775,55.9279,2170.7000000000003,COMPLETED
44054,13542,2019-10-20,2019-10-24,2019-10-26,2019-10-28,17571,17571,7682.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44055,13543,2019-10-17,2019-10-18,2019-10-19,2019-10-21,29271,29271,,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44056,13559,2019-10-18,2019-10-19,2019-10-21,2019-10-21,23197,23197,11757.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44057,14577,2019-10-17,2019-10-17,2019-10-17,2019-10-18,11705,11705,18925.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44058,11056,2019-10-18,2019-10-22,2019-10-24,2019-10-24,17481,17481,5295.0,13499.96,84.3748,269.9992,13854.334,COMPLETED
44059,16688,2019-10-15,2019-10-20,2019-10-20,2019-10-20,19474,19474,4476.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44060,25273,2019-10-15,2019-10-19,2019-10-20,2019-10-22,14197,14197,1032.0,3495.491,17.4775,55.9279,3568.8964,COMPLETED
44061,27919,2019-10-17,2019-10-21,2019-10-22,2019-10-24,15624,15624,2726.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44062,28041,2019-10-21,2019-10-23,2019-10-25,2019-10-25,19623,19623,11488.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44063,11240,2019-10-17,2019-10-20,2019-10-20,2019-10-22,23429,23429,4428.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44064,22050,2019-10-16,2019-10-21,2019-10-21,2019-10-23,24246,24246,9426.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44065,28062,2019-10-19,2019-10-23,2019-10-25,2019-10-26,13473,13473,5660.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44066,25867,2019-10-16,2019-10-19,2019-10-20,2019-10-21,25529,25529,11278.0,16999.949999999997,84.9998,271.9992,17356.948999999997,COMPLETED
44067,17049,2019-10-21,2019-10-23,2019-10-24,2019-10-26,26455,26455,13521.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44068,13541,2019-10-22,2019-10-27,2019-10-27,2019-10-28,17999,17999,10181.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44069,28395,2019-10-19,2019-10-22,2019-10-23,2019-10-24,29244,29244,,3374.99,84.3748,269.9992,3729.364,COMPLETED
44070,19829,2019-10-19,2019-10-24,2019-10-24,2019-10-25,13311,13311,16488.0,20249.94,84.3748,269.9992,20604.314,COMPLETED
44071,16691,2019-10-21,2019-10-23,2019-10-23,2019-10-24,24117,24117,4758.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44072,16656,2019-10-19,2019-10-21,2019-10-23,2019-10-24,14593,14593,11841.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44073,11044,2019-10-18,2019-10-21,2019-10-23,2019-10-24,14279,14279,15467.0,23624.93,84.3748,269.9992,23979.304,COMPLETED
44074,29592,2019-10-20,2019-10-24,2019-10-24,2019-10-26,778,778,17368.0,5903.543600000001,25.308,80.9856,6009.837200000001,COMPLETED
44075,29632,2019-10-21,2019-10-24,2019-10-25,2019-10-25,843,843,13278.0,73183.88399999999,793.3608,2538.7545,76515.99929999998,COMPLETED
44076,30003,2019-10-22,2019-10-22,2019-10-24,2019-10-26,620,620,15448.0,8159.976,122.3996,391.6788,8674.054399999999,COMPLETED
44077,29714,2019-10-22,2019-10-24,2019-10-24,2019-10-25,473,473,6065.0,18934.0934,182.773,584.8735,19701.739900000004,COMPLETED
44078,29622,2019-10-18,2019-10-19,2019-10-21,2019-10-23,863,863,7829.0,57304.6189,844.4313,2702.18,60851.2302,COMPLETED
44079,29967,2019-10-23,2019-10-24,2019-10-25,2019-10-26,565,565,19011.0,41214.0498,771.1216,2467.5891,44452.7605,COMPLETED
44080,29733,2019-10-23,2019-10-25,2019-10-26,2019-10-28,1062,1062,7604.0,5.7,0.3088,0.988,6.9968,COMPLETED
44081,29950,2019-10-21,2019-10-25,2019-10-25,2019-10-25,463,463,5110.0,85997.6136,1128.6131,3611.562,90737.7887,COMPLETED
44082,29803,2019-10-22,2019-10-22,2019-10-22,2019-10-22,452,452,8552.0,2039.994,61.1998,195.8394,2297.0332,COMPLETED
44083,29969,2019-10-21,2019-10-24,2019-10-25,2019-10-26,548,548,7454.0,7467.035900000001,40.6707,130.1463,7637.852900000001,COMPLETED
44084,29494,2019-10-18,2019-10-18,2019-10-19,2019-10-20,537,537,17600.0,24374.928,243.8993,780.4777,25399.305,COMPLETED
44085,29639,2019-10-22,2019-10-26,2019-10-27,2019-10-28,470,470,4357.0,48211.0879,619.1468,1981.2698,50811.5045,COMPLETED
44086,29722,2019-10-22,2019-10-25,2019-10-25,2019-10-25,555,555,12698.0,95154.1141,2221.4493,7108.6377,104484.20110000002,COMPLETED
44087,29944,2019-10-19,2019-10-19,2019-10-19,2019-10-21,1004,1004,8033.0,7154.682000000001,150.8264,482.6446,7788.153,COMPLETED
44088,29842,2019-10-20,2019-10-25,2019-10-25,2019-10-27,1094,1094,11056.0,2097.2945,12.5838,40.2681,2150.1464,COMPLETED
44089,29673,2019-10-19,2019-10-23,2019-10-25,2019-10-25,1007,1007,18407.0,2097.2945,62.9188,201.3403,2361.5536,COMPLETED
44090,29659,2019-10-20,2019-10-24,2019-10-24,2019-10-24,605,605,17935.0,15007.3923,198.3715,634.7888,15840.5526,COMPLETED
44091,29914,2019-10-19,2019-10-19,2019-10-20,2019-10-21,1079,1079,16253.0,6294.197899999999,134.0975,429.1119,6857.407299999999,COMPLETED
44092,30090,2019-10-20,2019-10-22,2019-10-22,2019-10-22,589,589,7126.0,11860.3264,123.0923,393.8955,12377.3142,COMPLETED
44093,29708,2019-10-20,2019-10-25,2019-10-27,2019-10-28,569,569,3047.0,39567.1348,319.3414,1021.8926,40908.3688,COMPLETED
44094,29711,2019-10-23,2019-10-25,2019-10-26,2019-10-28,472,472,17062.0,2039.994,122.3996,391.6788,2554.0724,COMPLETED
44095,29748,2019-10-21,2019-10-23,2019-10-23,2019-10-24,1085,1085,11555.0,78772.68639999999,1273.3166,4074.613,84120.616,COMPLETED
44096,29655,2019-10-19,2019-10-21,2019-10-21,2019-10-21,774,774,14064.0,24359.928,243.8993,780.4777,25384.305,COMPLETED
44097,29651,2019-10-19,2019-10-21,2019-10-21,2019-10-23,606,606,19154.0,20712.3347,181.0019,579.2061,21472.5427,COMPLETED
44098,29504,2019-10-21,2019-10-23,2019-10-25,2019-10-27,973,973,18100.0,24395.103,491.025,1571.28,26457.408,COMPLETED
44099,29897,2019-10-23,2019-10-25,2019-10-27,2019-10-27,1066,28,11215.0,28521.6932,374.8993,1199.6777,30096.270200000003,COMPLETED
44100,29690,2019-10-20,2019-10-25,2019-10-27,2019-10-29,1036,1036,7392.0,99213.6336,2463.9566,7884.6612,109562.2514,COMPLETED
44101,29721,2019-10-21,2019-10-26,2019-10-26,2019-10-28,984,984,19078.0,12053.4831,294.1458,941.2667,13288.8956,COMPLETED
44102,29681,2019-10-20,2019-10-23,2019-10-24,2019-10-25,950,950,17658.0,9891.6523,105.166,336.5312,10333.349499999998,COMPLETED
44103,29577,2019-10-21,2019-10-23,2019-10-24,2019-10-25,471,471,319.0,6873.382500000001,114.3159,365.811,7353.5094,COMPLETED
44104,29755,2019-10-23,2019-10-25,2019-10-25,2019-10-27,528,528,6955.0,28559.916,122.3996,391.6788,29073.9944,COMPLETED
44105,29769,2019-10-19,2019-10-20,2019-10-21,2019-10-21,609,609,17132.0,38550.486,183.0082,585.6263,39319.1205,COMPLETED
44106,30068,2019-10-18,2019-10-18,2019-10-20,2019-10-20,920,920,7079.0,2516.7534,12.5838,40.2681,2569.6053,COMPLETED
44107,30106,2019-10-21,2019-10-22,2019-10-24,2019-10-25,630,630,7160.0,48233.3462,486.0668,1555.4136,50274.8266,COMPLETED
44108,29686,2019-10-22,2019-10-25,2019-10-27,2019-10-28,1048,1048,7092.0,3882.7587,65.0714,208.2285,4156.0586,COMPLETED
44109,29921,2019-10-20,2019-10-25,2019-10-27,2019-10-29,842,842,5220.0,32922.0848,415.4797,1329.5349,34667.0994,COMPLETED
44110,29486,2019-10-23,2019-10-26,2019-10-27,2019-10-27,621,621,15369.0,39193.8931,500.2145,1600.6864,41294.794,COMPLETED
44111,29740,2019-10-18,2019-10-19,2019-10-21,2019-10-23,520,520,18813.0,24599.9425,349.3315,1117.861,26067.135,COMPLETED
44112,29649,2019-10-21,2019-10-25,2019-10-27,2019-10-27,544,544,778.0,56879.832,973.3471,3114.7108,60967.8899,COMPLETED
44113,29938,2019-10-19,2019-10-22,2019-10-23,2019-10-23,1020,1020,12933.0,57845.837,1216.8909,3894.0507,62956.7786,COMPLETED
44114,29746,2019-10-21,2019-10-25,2019-10-26,2019-10-28,817,817,7146.0,76142.26490000001,1006.5955,3221.1056,80369.966,COMPLETED
44115,29525,2019-10-21,2019-10-25,2019-10-26,2019-10-27,1049,1049,14486.0,98181.421,2010.7932,6434.5384,106626.7526,COMPLETED
44116,29685,2019-10-21,2019-10-21,2019-10-22,2019-10-24,948,948,17669.0,24474.828,610.507,1953.6222,27038.9572,COMPLETED
44117,29581,2019-10-22,2019-10-26,2019-10-26,2019-10-27,769,769,4524.0,45100.4483,387.9815,1241.5408,46729.97060000001,COMPLETED
44118,29883,2019-10-22,2019-10-27,2019-10-29,2019-10-31,1025,11381,18707.0,10701.7297,102.8227,329.0327,11133.5851,COMPLETED
44119,29834,2019-10-19,2019-10-20,2019-10-20,2019-10-20,1097,1097,18418.0,69299.461,1471.8448,4709.9034,75481.2092,COMPLETED
44120,29702,2019-10-18,2019-10-20,2019-10-21,2019-10-23,567,567,18496.0,50162.6955,811.5626,2597.0004,53571.2585,COMPLETED
44121,29710,2019-10-22,2019-10-23,2019-10-23,2019-10-24,1017,1017,12214.0,91549.2968,1947.7063,6232.6603,99729.6634,COMPLETED
44122,29518,2019-10-20,2019-10-25,2019-10-27,2019-10-27,949,949,4215.0,32519.904,121.9496,390.2388,33032.0924,COMPLETED
44123,29498,2019-10-19,2019-10-23,2019-10-25,2019-10-25,809,809,13601.0,4373.97,26.2438,83.9802,4484.194,COMPLETED
44124,29637,2019-10-19,2019-10-23,2019-10-25,2019-10-25,559,559,5164.0,34276.8165,463.8954,1484.4652,36225.1771,COMPLETED
44125,29872,2019-10-20,2019-10-23,2019-10-24,2019-10-24,586,586,8882.0,4364.0263,78.0766,249.845,4691.9479,COMPLETED
44126,29810,2019-10-19,2019-10-19,2019-10-19,2019-10-20,835,835,7845.0,67136.802,427.8206,1369.026,68933.6486,COMPLETED
44127,29562,2019-10-23,2019-10-23,2019-10-24,2019-10-26,1091,1091,7293.0,128190.3615,2740.7624,8770.4397,139701.5636,COMPLETED
44128,30088,2019-10-20,2019-10-20,2019-10-21,2019-10-22,939,939,17915.0,43156.4713,555.3484,1777.1149,45488.9346,COMPLETED
44129,29966,2019-10-21,2019-10-26,2019-10-28,2019-10-29,760,760,3788.0,75880.7288,1672.7469,5352.7901,82906.2658,COMPLETED
44130,29642,2019-10-22,2019-10-24,2019-10-25,2019-10-25,976,976,7600.0,61431.5164,1064.5182,3406.4582,65902.49279999999,COMPLETED
44131,29487,2019-10-20,2019-10-23,2019-10-23,2019-10-24,818,818,8010.0,46932.1504,614.5382,1966.5222,49513.2108,COMPLETED
44132,29484,2019-10-21,2019-10-26,2019-10-26,2019-10-26,975,975,,16199.952,121.4996,388.7988,16710.250399999997,COMPLETED
44133,29715,2019-10-23,2019-10-27,2019-10-29,2019-10-30,926,926,18875.0,51403.1489,771.5542,2468.9735,54643.6766,COMPLETED
44134,13821,2019-10-18,2019-10-23,2019-10-23,2019-10-23,24945,24945,18596.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44135,28156,2019-10-18,2019-10-23,2019-10-23,2019-10-23,19928,19928,18155.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44136,22114,2019-10-19,2019-10-23,2019-10-25,2019-10-27,13829,13829,12023.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44137,17328,2019-10-22,2019-10-22,2019-10-24,2019-10-26,17575,17575,1885.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44138,13765,2019-10-20,2019-10-25,2019-10-25,2019-10-25,18488,18488,17637.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44139,13792,2019-10-24,2019-10-25,2019-10-25,2019-10-25,13887,13887,8864.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44140,12221,2019-10-19,2019-10-22,2019-10-24,2019-10-26,27557,27557,15063.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44141,13572,2019-10-22,2019-10-27,2019-10-29,2019-10-31,26165,26165,11954.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44142,22058,2019-10-24,2019-10-25,2019-10-26,2019-10-27,21149,21149,9271.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44143,28145,2019-10-19,2019-10-20,2019-10-22,2019-10-22,27521,27521,10701.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44144,17071,2019-10-23,2019-10-23,2019-10-25,2019-10-27,20999,20999,9421.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44145,17309,2019-10-24,2019-10-24,2019-10-24,2019-10-26,29827,29827,,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44146,17310,2019-10-24,2019-10-25,2019-10-25,2019-10-25,21537,21537,6938.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44147,17320,2019-10-24,2019-10-27,2019-10-28,2019-10-28,26407,26407,5943.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44148,28172,2019-10-23,2019-10-26,2019-10-26,2019-10-28,13886,13886,11199.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44149,17242,2019-10-24,2019-10-26,2019-10-28,2019-10-28,14369,14369,1825.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44150,17315,2019-10-21,2019-10-24,2019-10-25,2019-10-26,19054,19054,11287.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44151,25558,2019-10-22,2019-10-24,2019-10-26,2019-10-26,27468,27468,11451.0,1398.1964,17.4775,55.9279,1471.6018,COMPLETED
44152,11334,2019-10-25,2019-10-25,2019-10-25,2019-10-25,20502,20502,4342.0,27199.92,84.9998,271.9992,27556.919,COMPLETED
44153,28168,2019-10-23,2019-10-24,2019-10-26,2019-10-27,17718,17718,8586.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44154,28181,2019-10-23,2019-10-24,2019-10-26,2019-10-27,19903,19903,12835.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44155,28131,2019-10-25,2019-10-27,2019-10-29,2019-10-31,27306,27306,11919.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44156,25887,2019-10-23,2019-10-23,2019-10-23,2019-10-24,24851,24851,17511.0,27199.92,84.9998,271.9992,27556.919,COMPLETED
44157,17055,2019-10-24,2019-10-26,2019-10-27,2019-10-29,22442,22442,11701.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44158,13567,2019-10-22,2019-10-23,2019-10-23,2019-10-24,23463,23463,11528.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44159,28182,2019-10-25,2019-10-26,2019-10-26,2019-10-27,12930,12930,8177.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44160,28186,2019-10-27,2019-10-29,2019-10-31,2019-11-01,20498,20498,9144.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44161,13772,2019-10-25,2019-10-27,2019-10-29,2019-10-29,18045,18045,4362.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44162,28185,2019-10-28,2019-10-30,2019-10-31,2019-11-01,14339,14339,4050.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44163,28193,2019-10-25,2019-10-30,2019-10-31,2019-11-01,21205,21205,1278.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44164,28088,2019-10-26,2019-10-30,2019-10-31,2019-11-01,20517,20517,2503.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44165,17065,2019-10-27,2019-10-29,2019-10-31,2019-11-02,12203,12203,4741.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44166,14581,2019-10-25,2019-10-30,2019-10-31,2019-11-02,25932,25932,13692.0,4194.5892,17.4775,55.9279,4267.9946,COMPLETED
44167,17308,2019-10-24,2019-10-26,2019-10-28,2019-10-28,17898,17898,6672.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44168,12211,2019-10-29,2019-10-31,2019-10-31,2019-11-02,28328,28328,7236.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44169,28179,2019-10-27,2019-10-30,2019-10-30,2019-10-31,24810,24810,11655.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44170,28183,2019-10-29,2019-10-29,2019-10-30,2019-10-30,29015,29015,9705.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44171,28112,2019-10-29,2019-11-02,2019-11-04,2019-11-04,18368,18368,12230.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44172,14584,2019-10-28,2019-10-30,2019-10-30,2019-11-01,19055,19055,8098.0,4194.5892,17.4775,55.9279,4267.9946,COMPLETED
44173,13784,2019-10-29,2019-11-01,2019-11-02,2019-11-03,22246,22246,11838.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44174,17229,2019-10-28,2019-11-02,2019-11-03,2019-11-03,12275,12275,310.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44175,17246,2019-10-27,2019-10-29,2019-10-30,2019-10-30,15598,15598,6910.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44176,12220,2019-10-27,2019-10-29,2019-10-31,2019-10-31,16650,16650,11704.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44177,11337,2019-10-31,2019-11-03,2019-11-05,2019-11-05,16744,16744,7938.0,16874.949999999997,84.3748,269.9992,17229.323999999997,COMPLETED
44178,28097,2019-10-30,2019-11-01,2019-11-01,2019-11-02,29607,29607,,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44179,25888,2019-10-31,2019-11-04,2019-11-05,2019-11-06,18379,18379,3086.0,26999.92,84.3748,269.9992,27354.294,COMPLETED
44180,11058,2019-10-27,2019-10-31,2019-11-01,2019-11-01,24756,24756,12527.0,23799.93,84.9998,271.9992,24156.929,COMPLETED
44181,17294,2019-10-28,2019-10-31,2019-11-02,2019-11-02,12293,12293,14800.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44182,17299,2019-10-30,2019-10-31,2019-11-02,2019-11-03,22072,22072,4582.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44183,28158,2019-11-01,2019-11-06,2019-11-08,2019-11-10,16161,16161,15165.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44184,17247,2019-10-28,2019-10-29,2019-10-30,2019-11-01,27816,27816,8099.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44185,17280,2019-10-27,2019-11-01,2019-11-01,2019-11-01,18809,18809,4990.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44186,25889,2019-10-29,2019-11-01,2019-11-02,2019-11-03,16797,16797,8499.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44187,17069,2019-10-29,2019-10-29,2019-10-29,2019-10-29,20439,20439,246.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44188,20052,2019-11-01,2019-11-05,2019-11-05,2019-11-06,15754,15754,1976.0,3495.491,17.4775,55.9279,3568.8964,COMPLETED
44189,20054,2019-11-01,2019-11-06,2019-11-06,2019-11-06,16407,16407,3755.0,3495.491,17.4775,55.9279,3568.8964,COMPLETED
44190,11061,2019-11-04,2019-11-07,2019-11-08,2019-11-08,27307,27307,8926.0,3374.99,84.3748,269.9992,3729.364,COMPLETED
44191,17248,2019-10-31,2019-11-04,2019-11-06,2019-11-07,28908,28908,4370.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44192,13570,2019-11-04,2019-11-09,2019-11-09,2019-11-09,27248,27248,2181.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44193,28164,2019-11-01,2019-11-02,2019-11-03,2019-11-05,12364,12364,8000.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44194,17064,2019-10-31,2019-10-31,2019-10-31,2019-11-01,12113,12113,16064.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44195,17249,2019-11-02,2019-11-05,2019-11-07,2019-11-07,26062,26062,9579.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44196,17295,2019-11-05,2019-11-07,2019-11-08,2019-11-09,28349,28349,1268.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44197,28096,2019-11-02,2019-11-07,2019-11-08,2019-11-09,11779,11779,10570.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44198,28150,2019-11-04,2019-11-06,2019-11-07,2019-11-09,14655,14655,4004.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44199,17259,2019-11-02,2019-11-07,2019-11-09,2019-11-10,14990,14990,11892.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44200,17312,2019-11-05,2019-11-08,2019-11-08,2019-11-10,12408,12408,16165.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44201,12254,2019-11-02,2019-11-02,2019-11-03,2019-11-04,18205,18205,13927.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44202,28159,2019-11-04,2019-11-07,2019-11-09,2019-11-09,22092,22092,5744.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44203,28149,2019-11-07,2019-11-09,2019-11-10,2019-11-11,27487,27487,13503.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44204,14580,2019-11-06,2019-11-10,2019-11-12,2019-11-13,14800,14800,18544.0,4893.6874,17.4775,55.9279,4967.092799999999,COMPLETED
44205,17285,2019-11-06,2019-11-11,2019-11-11,2019-11-13,21696,21696,17795.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44206,11250,2019-11-08,2019-11-09,2019-11-10,2019-11-10,11546,11546,15638.0,30599.91,84.9998,271.9992,30956.909,COMPLETED
44207,28162,2019-11-06,2019-11-11,2019-11-12,2019-11-12,23977,23977,16696.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44208,25879,2019-11-03,2019-11-04,2019-11-04,2019-11-04,29280,29280,,30599.91,84.9998,271.9992,30956.909,COMPLETED
44209,17257,2019-11-07,2019-11-12,2019-11-12,2019-11-14,19241,19241,14651.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44210,13783,2019-11-08,2019-11-13,2019-11-13,2019-11-13,26209,26209,5785.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44211,28154,2019-11-09,2019-11-13,2019-11-14,2019-11-14,11992,11992,14419.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44212,28170,2019-11-04,2019-11-08,2019-11-09,2019-11-10,20275,20275,12278.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44213,17351,2019-11-07,2019-11-08,2019-11-10,2019-11-11,13292,13292,14883.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44214,17332,2019-11-07,2019-11-10,2019-11-10,2019-11-11,25659,25659,7544.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44215,28180,2019-11-06,2019-11-06,2019-11-08,2019-11-10,25997,25997,1493.0,21469.62,89.4568,286.2616,21845.3384,COMPLETED
44216,13560,2019-11-09,2019-11-14,2019-11-16,2019-11-17,14109,14109,1704.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44217,28148,2019-11-07,2019-11-08,2019-11-10,2019-11-11,22617,22617,4891.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44218,22109,2019-11-09,2019-11-09,2019-11-11,2019-11-11,25548,25548,14810.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44219,14590,2019-11-06,2019-11-09,2019-11-09,2019-11-10,16112,16112,2703.0,5592.7856,17.4775,55.9279,5666.191,COMPLETED
44220,11060,2019-11-09,2019-11-14,2019-11-14,2019-11-14,22612,22612,14054.0,6799.98,84.9998,271.9992,7156.978999999999,COMPLETED
44221,17255,2019-11-05,2019-11-08,2019-11-09,2019-11-11,13551,13551,18241.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44222,17258,2019-11-10,2019-11-15,2019-11-17,2019-11-19,12919,12919,14111.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44223,13847,2019-11-07,2019-11-11,2019-11-11,2019-11-13,13169,13169,15215.0,25047.89,89.4568,286.2616,25423.6084,COMPLETED
44224,28166,2019-11-08,2019-11-08,2019-11-08,2019-11-08,15852,15852,6247.0,28626.16,89.4568,286.2616,29001.8784,COMPLETED
44225,20060,2019-11-12,2019-11-17,2019-11-17,2019-11-19,21035,21035,8865.0,699.0982,17.4775,55.9279,772.5036,COMPLETED
44226,12255,2019-11-10,2019-11-12,2019-11-14,2019-11-16,22001,22001,12060.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44227,28401,2019-11-09,2019-11-14,2019-11-14,2019-11-15,12314,12314,4128.0,6749.98,84.3748,269.9992,7104.353999999999,COMPLETED
44228,11333,2019-11-10,2019-11-11,2019-11-13,2019-11-13,21300,21300,9366.0,6799.98,84.9998,271.9992,7156.978999999999,COMPLETED
44229,25886,2019-11-09,2019-11-09,2019-11-11,2019-11-13,28792,28792,14096.0,3399.99,84.9998,271.9992,3756.989,COMPLETED
44230,17241,2019-11-09,2019-11-12,2019-11-12,2019-11-14,21831,21831,3957.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44231,17973,2019-11-12,2019-11-14,2019-11-14,2019-11-14,24984,24984,7999.0,4194.5892,17.4775,55.9279,4267.9946,COMPLETED
44232,17334,2019-11-07,2019-11-09,2019-11-11,2019-11-12,26343,26343,9745.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44233,13841,2019-11-11,2019-11-15,2019-11-15,2019-11-17,21709,21709,7295.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44234,28184,2019-11-09,2019-11-14,2019-11-16,2019-11-18,21579,21579,529.0,7156.54,89.4568,286.2616,7532.2584,COMPLETED
44235,22117,2019-11-09,2019-11-10,2019-11-12,2019-11-13,19103,19103,6671.0,17891.35,89.4568,286.2616,18267.0684,COMPLETED
44236,28191,2019-11-13,2019-11-14,2019-11-15,2019-11-16,16349,16349,17403.0,32204.43,89.4568,286.2616,32580.1484,COMPLETED
44237,17056,2019-11-12,2019-11-16,2019-11-17,2019-11-18,26177,26177,8232.0,14313.08,89.4568,286.2616,14688.7984,COMPLETED
44238,17079,2019-11-09,2019-11-13,2019-11-15,2019-11-16,25519,25519,5401.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44239,12217,2019-11-09,2019-11-12,2019-11-12,2019-11-12,25028,25028,8321.0,10734.81,89.4568,286.2616,11110.5284,COMPLETED
44240,13580,2019-11-13,2019-11-18,2019-11-20,2019-11-21,28968,28968,7098.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
44241,28155,2019-11-13,2019-11-16,2019-11-17,2019-11-17,12601,12601,2875.0,3578.27,89.4568,286.2616,3953.9884,COMPLETED
